POST_ID,MS_ID,MS_SPACEID,CAP_COLOR,METER_TYPE,SMART_METE,ACTIVESENS,JURISDICTI,ON_OFF_STR,OSP_ID,STREET_NUM,STREETNAME,STREET_SEG,RATEAREA,SFPARKAREA,LATITUDE,LONGITUDE
651-13160,-,0,Grey,SS,N,N,SFMTA,ON,0,1316,SANSOME ST,11559000,Area 3,,37.8024727,-122.402957
701-16130,-,0,Grey,SS,N,N,SFMTA,ON,0,1613,VAN NESS AVE,13158101,Area 3,,37.7907703,-122.422573
549-24260,-,0,Grey,SS,Y,N,SFMTA,ON,0,2426,LOMBARD ST,8463201,Area 5,Marina,37.7991799,-122.4421486
413-21450,-,0,Grey,SS,N,N,SFMTA,ON,0,2145,FILBERT ST,5521000,Area 5,Marina,37.7980027,-122.4354087
350-17330,-,0,Grey,SS,N,N,SFMTA,ON,0,1733,CALIFORNIA ST,3550000,Area 3,,37.7901307,-122.4235416
724-02501,724-02500,1,Black,MS,N,N,SFMTA,ON,0,250,WILLOW ST,13664000,MC3,,37.7832118,-122.4223129
353-01430,-,0,Grey,SS,N,N,SFMTA,ON,0,143,CEDAR ST,3856000,Area 3,,37.7861616,-122.4211765
614-07080,-,0,Grey,SS,N,N,SFMTA,ON,0,708,POST ST,10635000,Area 3,,37.7876952,-122.4136427
340-00744,-,0,Grey,SS,Y,N,SFMTA,ON,0,74,BLUXOME ST,2993000,Area 5,South Embarcadero,37.7763416,-122.3976097
700-02570,-,0,Grey,SS,N,N,SFMTA,ON,0,257,VALENCIA ST,13056000,Area 3,,37.768442,-122.4221198
891-00280,891-00001,28,Grey,MS,N,N,PORT,OFF,891,601,TERRY A FRANCOIS BLVD,12532004,Area 5,South Embarcadero,37.7699748,-122.386039
664-13082,664-13080,2,Yellow,MS,N,N,SFMTA,ON,0,1306,STOCKTON ST,12210000,Area 3,,37.7978651,-122.4086009
612-03460,612-03006,46,Black,MS,Y,N,SFMTA,ON,0,346,POLK ST,10549000,Area 5,Civic Center,37.7800314,-122.4184156
701-09240,-,0,Grey,SS,N,N,SFMTA,ON,0,924,VAN NESS AVE,13151202,Area 3,,37.7845847,-122.4209969
211-00480,-,0,Grey,SS,N,N,SFMTA,ON,0,48,11TH ST,508000,Area 2,,37.7746242,-122.417634
354-22070,-,0,Green,SS,Y,N,SFMTA,ON,0,2207,CHESTNUT ST,3980000,Area 5,Marina,37.8002955,-122.4398585
354-22150,-,0,Grey,SS,Y,N,SFMTA,ON,0,2215,CHESTNUT ST,3980000,Area 5,Marina,37.8002685,-122.4400714
363-13250,-,0,Grey,SS,Y,N,SFMTA,ON,0,1325,COLUMBUS AVE,4308000,Area 5,Fisherman's Wharf,37.8063537,-122.4191119
326-04360,-,0,Grey,SS,Y,N,SFMTA,ON,0,436,BEACH ST,2842000,Area 5,Fisherman's Wharf,37.8071533,-122.4170525
363-13460,-,0,Grey,SS,Y,N,SFMTA,ON,0,1346,COLUMBUS AVE,4308000,Area 5,Fisherman's Wharf,37.8066724,-122.4192444
108-13040,-,0,Black,SS,N,N,SFMTA,ON,0,1304,08TH AVE,396000,MC3,,37.7639519,-122.4651664
360-24250,-,0,Grey,SS,N,N,SFMTA,ON,0,2425,CLEMENT ST,4175000,Area 3,,37.7819161,-122.4856342
203-50160,-,0,Grey,SS,N,N,SFMTA,ON,0,5016,03RD ST,214201,Area 3,,37.7327329,-122.3915659
203-51100,-,0,Grey,SS,N,N,SFMTA,ON,0,5110,03RD ST,215201,Area 3,,37.7320502,-122.391803
211-02450,-,0,Grey,SS,N,N,SFMTA,ON,0,245,11TH ST,513000,Area 3,,37.772264,-122.4143821
327-07130,-,0,Grey,SS,N,N,SFMTA,ON,0,713,BROADWAY,3155000,Area 3,,37.7974875,-122.4090868
363-03230,-,0,Grey,SS,N,N,SFMTA,ON,0,323,COLUMBUS AVE,4293000,Area 3,,37.7983155,-122.4074803
443-04080,-,0,Grey,SS,Y,N,SFMTA,ON,0,408,GOUGH ST,6319000,Area 5,Civic Center,37.7771794,-122.4229544
363-05050,-,0,Grey,SS,N,N,SFMTA,ON,0,505,COLUMBUS AVE,4295000,Area 3,,37.7996775,-122.4094407
464-04110,-,0,Green,SS,Y,N,SFMTA,ON,0,411,HAYES ST,6816000,Area 5,Civic Center,37.7767651,-122.4234182
209-03310,-,0,Grey,SS,N,N,SFMTA,ON,0,331,09TH ST,455000,Area 3,,37.7732559,-122.4108301
359-09320,-,0,Grey,SS,N,N,SFMTA,ON,0,932,CLAY ST,4093000,Area 3,,37.7939525,-122.4090682
324-08180,-,0,Grey,SS,N,N,SFMTA,ON,0,818,BATTERY ST,2763000,Area 3,,37.79899941,-122.4010529
607-33030,-,0,Green,SS,Y,N,SFMTA,ON,0,3303,PIERCE ST,10446000,Area 5,Marina,37.8005525,-122.4395639
209-04420,-,0,Grey,SS,N,N,SFMTA,ON,0,442,09TH ST,458000,Area 3,,37.77160011,-122.4090583
590-00050,-,0,Yellow,SS,Y,N,SFMTA,ON,0,5,OAK ST,9750000,Area 5,Civic Center,37.7753249,-122.4196739
590-00130,-,0,Yellow,SS,Y,N,SFMTA,ON,0,13,OAK ST,9750000,Area 5,Civic Center,37.7753001,-122.419869
440-48130,-,0,Green,SS,N,N,SFMTA,ON,0,4813,GEARY BLVD,6068101,Area 3,,37.7805723,-122.4711716
384-15080,-,0,Grey,SS,N,N,SFMTA,ON,0,1508,DIVISADERO ST,4812201,Area 3,,37.7837471,-122.439456
384-16050,-,0,Grey,SS,N,N,SFMTA,ON,0,1605,DIVISADERO ST,4813101,Area 3,,37.7845091,-122.4398293
327-14400,-,0,Grey,SS,N,N,SFMTA,ON,0,1440,BROADWAY,3169101,Area 3,,37.796066,-122.4214897
356-34180,-,0,Grey,SS,N,N,SFMTA,ON,0,3418,CESAR CHAVEZ ST,2489201,Area 3,,37.7482548,-122.4188637
470-11180,-,0,Yellow,SS,N,N,SFMTA,ON,0,1118,HOWARD ST,7047000,Area 2,,37.7776468,-122.4099472
400-03270,-,0,Grey,SS,N,N,SFMTA,ON,0,327,EDDY ST,5061002,Area 2,,37.7837615,-122.4134993
470-08810,-,0,Green,SS,N,N,SFMTA,ON,0,881,HOWARD ST,7039001,Area 5,Downtown,37.7817679,-122.4044456
680-13130,-,0,Grey,SS,N,N,SFMTA,ON,0,1313,TARAVAL ST,12399000,Area 3,,37.7427576,-122.4804633
400-04220,-,0,Grey,SS,N,N,SFMTA,ON,0,422,EDDY ST,5062000,Area 2,,37.78368545,-122.4150373
401-03400,-,0,Grey,SS,N,N,SFMTA,ON,0,340,ELLIS ST,5173000,Area 2,,37.7849681,-122.4124821
680-13240,-,0,Grey,SS,N,N,SFMTA,ON,0,1324,TARAVAL ST,12399000,Area 3,,37.7429056,-122.4808522
680-07060,-,0,Grey,SS,N,N,SFMTA,ON,0,706,TARAVAL ST,12393000,Area 3,,37.7432105,-122.4739084
442-01160,-,0,Yellow,SS,N,N,SFMTA,ON,0,116,GOLDEN GATE AVE,6260000,Area 2,,37.7820669,-122.4128241
700-16810,-,0,Grey,SS,N,N,SFMTA,ON,0,1681,VALENCIA ST,13077000,Area 3,,37.7458669,-122.419954
730-12010,-,0,Grey,SS,N,N,SFMTA,ON,0,1201,YORK ST,13773000,Area 3,,37.7527696,-122.408129
730-12090,-,0,Grey,SS,N,N,SFMTA,ON,0,1209,YORK ST,13773000,Area 3,,37.7525653,-122.4081096
700-00170,-,0,Grey,SS,N,N,SFMTA,ON,0,17,VALENCIA ST,13052101,Area 3,,37.7720215,-122.4224585
700-00250,-,0,Grey,SS,N,N,SFMTA,ON,0,25,VALENCIA ST,13052101,Area 3,,37.7718176,-122.4224389
470-09860,-,0,Grey,SS,N,N,SFMTA,ON,0,986,HOWARD ST,7042000,Area 2,,37.780031,-122.4069306
470-10050,-,0,Grey,SS,N,N,SFMTA,ON,0,1005,HOWARD ST,7043000,Area 2,,37.7794706,-122.4073539
447-01050,-,0,Grey,SS,N,N,SFMTA,ON,0,105,GREENWICH ST,6485000,Area 3,,37.8031491,-122.4022671
470-10410,-,0,Grey,SS,N,N,SFMTA,ON,0,1041,HOWARD ST,7044000,Area 2,,37.7789142,-122.4080576
502-02060,-,0,Grey,SS,N,N,SFMTA,ON,0,206,JONES ST,7565000,Area 2,,37.7832253,-122.412377
700-03280,-,0,Grey,SS,N,N,SFMTA,ON,0,328,VALENCIA ST,13057002,Area 3,,37.7673638,-122.4222292
692-02241,692-02240,1,Grey,MS,N,N,SFMTA,ON,0,224,UTAH ST,13037000,Area 3,,37.7667667,-122.4067279
211-00090,-,0,Grey,SS,N,N,SFMTA,ON,0,9,11TH ST,508000,Area 2,,37.7753684,-122.4182702
211-00430,-,0,Yellow,SS,N,N,SFMTA,ON,0,43,11TH ST,508000,Area 2,,37.7747677,-122.417521
568-10800,-,0,Grey,SS,N,N,SFMTA,ON,0,1080,MISSION ST,9100000,Area 2,,37.7795782,-122.4105978
684-06760,-,0,Green,SS,N,N,SFMTA,ON,0,676,TOWNSEND ST,12666000,Area 3,,37.7703692,-122.403571
563-00400,-,0,Yellow,SS,N,N,SFMTA,ON,0,40,MCALLISTER ST,8889000,Area 2,,37.7810253,-122.4134068
563-01120,-,0,Grey,SS,N,N,SFMTA,ON,0,112,MCALLISTER ST,8890000,Area 2,,37.7809275,-122.4141694
211-00620,-,0,Grey,SS,N,N,SFMTA,ON,0,62,11TH ST,508000,Area 2,,37.7744568,-122.4174242
211-01450,-,0,Grey,SS,N,N,SFMTA,ON,0,145,11TH ST,511000,Area 2,,37.7734549,-122.4158751
211-01500,-,0,Grey,SS,N,N,SFMTA,ON,0,150,11TH ST,511000,Area 2,,37.7731752,-122.4158173
218-33320,-,0,Grey,SS,N,N,SFMTA,ON,0,3332,18TH ST,877000,Area 5,Mission,37.761941,-122.4185297
216-31050,-,0,Yellow,SS,Y,N,SFMTA,ON,0,3105,16TH ST,732000,Area 5,Mission,37.7648143,-122.4224533
216-31600,-,0,Grey,SS,Y,N,SFMTA,ON,0,3160,16TH ST,734000,Area 5,Mission,37.7648792,-122.4236573
891-00200,891-00001,20,Grey,MS,N,N,PORT,OFF,891,601,TERRY A FRANCOIS BLVD,12532004,Area 5,South Embarcadero,37.7697741,-122.3860907
891-00470,891-00001,47,Grey,MS,N,N,PORT,OFF,891,601,TERRY A FRANCOIS BLVD,12532004,Area 5,South Embarcadero,37.7699807,-122.3858481
600-04070,-,0,Grey,SS,N,N,SFMTA,ON,0,407,PACIFIC AVE,10120000,Area 2,,37.7974147,-122.4024249
680-07090,-,0,Grey,SS,N,N,SFMTA,ON,0,709,TARAVAL ST,12393000,Area 3,,37.7430412,-122.4740053
591-24420,-,0,Grey,SS,N,N,SFMTA,ON,0,2442,OCEAN AVE,9845201,Area 3,,37.7305738,-122.4705269
591-25180,-,0,Grey,SS,N,N,SFMTA,ON,0,2518,OCEAN AVE,9847000,Area 3,,37.7314572,-122.4725203
826-06210,826-06001,21,Grey,MS,N,N,PORT,ON,0,621,DELANCEY ST,117000,Area 5,South Embarcadero,37.7834995,-122.3895552
360-19170,-,0,Grey,SS,N,N,SFMTA,ON,0,1917,CLEMENT ST,4170000,Area 3,,37.7821643,-122.4801711
831-07380,831-07004,38,Grey,MS,N,N,PORT,ON,0,738,KING ST,7831101,Area 5,South Embarcadero,37.7807326,-122.3888251
360-04170,-,0,Grey,SS,N,N,SFMTA,ON,0,417,CLEMENT ST,4154000,Area 3,,37.7829008,-122.4638263
568-05260,-,0,Grey,SS,Y,N,SFMTA,ON,0,526,MISSION ST,9088000,Area 5,Downtown,37.7892625,-122.398332
444-00020,-,0,Grey,SS,N,N,SFMTA,ON,0,2,GRANT AVE,6381000,Area 5,Downtown,37.7870182,-122.4048245
462-04260,-,0,Grey,SS,N,N,SFMTA,ON,0,426,HAIGHT ST,6607000,Area 3,,37.7722435,-122.4298599
364-07330,-,0,Grey,SS,N,N,SFMTA,ON,0,733,COMMERCIAL ST,4315000,Area 5,Downtown,37.7938368,-122.4058589
700-04280,-,0,Grey,SS,Y,N,SFMTA,ON,0,428,VALENCIA ST,13058000,Area 5,Mission,37.7658155,-122.4220809
700-05170,-,0,Grey,SS,Y,N,SFMTA,ON,0,517,VALENCIA ST,13060000,Area 5,Mission,37.764497,-122.4217378
612-10010,-,0,Yellow,SS,N,N,SFMTA,ON,0,1001,POLK ST,10561000,Area 3,,37.7859973,-122.4198453
205-01520,-,0,Grey,SS,N,N,SFMTA,ON,0,152,05TH ST,295000,Area 5,Downtown,37.7817022,-122.4053404
418-08800,-,0,Grey,SS,N,N,SFMTA,ON,0,880,FOLSOM ST,5664000,Area 5,South Embarcadero,37.7805151,-122.4032212
443-09110,443-09001,11,Grey,MS,Y,N,SFMTA,ON,0,911,GOUGH ST,6327000,Area 5,Civic Center,37.7819219,-122.4240814
401-04200,-,0,Grey,SS,N,N,SFMTA,ON,0,420,ELLIS ST,5174000,Area 3,,37.78481081,-122.4137056
666-08380,-,0,Grey,SS,N,N,SFMTA,ON,0,838,SUTTER ST,12326000,Area 3,,37.7884788,-122.4149754
109-13490,-,0,Grey,SS,N,N,SFMTA,ON,0,1349,09TH AVE,432000,Area 3,,37.7627465,-122.4663002
350-24390,-,0,Grey,SS,Y,N,SFMTA,ON,0,2439,CALIFORNIA ST,3558000,Area 5,Fillmore,37.7886672,-122.4350526
470-08326,470-08320,6,Grey,MS,N,N,SFMTA,ON,0,844,HOWARD ST,7039001,Area 5,Downtown,37.7824304,-122.4038941
524-03730,-,0,Grey,SS,Y,N,SFMTA,ON,0,373,KING ST,7834101,Area 5,South Embarcadero,37.7747111,-122.3956812
700-14390,-,0,Grey,SS,Y,N,SFMTA,ON,0,1439,VALENCIA ST,13074000,Area 3,,37.7494096,-122.4202931
443-11120,443-11002,12,Grey,MS,Y,N,SFMTA,ON,0,1112,GOUGH ST,6330000,Area 3,,37.7838149,-122.4242933
401-05120,-,0,Grey,SS,N,N,SFMTA,ON,0,512,ELLIS ST,5176000,Area 3,,37.78464931,-122.4149882
502-27270,-,0,Grey,SS,Y,N,SFMTA,ON,0,2727,JONES ST,7601000,Area 5,Fisherman's Wharf,37.8069058,-122.4172951
211-03400,-,0,Grey,SS,N,N,SFMTA,ON,0,340,11TH ST,515000,Area 3,,37.7709549,-122.4130339
327-04290,-,0,Yellow,SS,N,N,SFMTA,ON,0,429,BROADWAY,3150000,Area 3,,37.7980244,-122.4047846
663-33160,-,0,Grey,SS,Y,N,SFMTA,ON,0,3316,STEINER ST,12156000,Area 5,Marina,37.8001606,-122.437732
650-24160,-,0,Yellow,SS,Y,N,SFMTA,ON,0,2416,SACRAMENTO ST,11255000,Area 5,Fillmore,37.79001463,-122.433046
415-30240,-,0,Grey,SS,N,N,SFMTA,ON,0,3024,FILLMORE ST,5562000,Area 3,,37.7977617,-122.4355474
440-42230,-,0,Grey,SS,N,N,SFMTA,ON,0,4223,GEARY BLVD,6062101,Area 3,,37.7808474,-122.4650824
336-13150,-,0,Grey,SS,N,N,SFMTA,ON,0,1315,BUSH ST,3443000,Area 3,,37.7887674,-122.4191851
504-03020,-,0,Grey,SS,N,N,SFMTA,ON,0,302,JUDAH ST,7643000,Area 3,,37.7622822,-122.465306
650-35120,-,0,Grey,SS,N,N,SFMTA,ON,0,3512,SACRAMENTO ST,11267000,Area 3,,37.7877518,-122.450824
359-08010,-,0,Grey,SS,N,N,SFMTA,ON,0,801,CLAY ST,4089000,Area 2,,37.7942113,-122.4063924
470-13330,-,0,Yellow,SS,N,N,SFMTA,ON,0,1333,HOWARD ST,7055000,Area 2,,37.7742598,-122.4139501
207-01620,-,0,Yellow,SS,N,N,SFMTA,ON,0,162,07TH ST,370000,Area 2,,37.7780881,-122.4096734
564-01110,-,0,Grey,SS,N,N,SFMTA,ON,0,111,MCCOPPIN ST,8917001,Area 3,,37.7714953,-122.4228414
614-07350,-,0,Grey,SS,N,N,SFMTA,ON,0,735,POST ST,10635000,Area 3,,37.7874562,-122.4144446
413-06170,-,0,Grey,SS,N,N,SFMTA,ON,0,617,FILBERT ST,5503000,Area 3,,37.8012291,-122.4100788
700-11410,-,0,Grey,SS,Y,N,SFMTA,ON,0,1141,VALENCIA ST,13071000,Area 5,Mission,37.7542991,-122.4207612
419-08330,-,0,Grey,SS,N,N,SFMTA,ON,0,833,FRANKLIN ST,5811000,Area 5,Civic Center,37.7824163,-122.4224983
616-17090,-,0,Grey,SS,N,N,SFMTA,ON,0,1709,POWELL ST,10696000,Area 3,,37.8005017,-122.4109633
442-06210,-,0,Grey,SS,Y,N,SFMTA,ON,0,621,GOLDEN GATE AVE,6266000,Area 5,Civic Center,37.7808683,-122.4211832
593-00090,-,0,Yellow,SS,N,N,SFMTA,ON,0,9,OFARRELL ST,9720000,Area 5,Downtown,37.7867197,-122.4052723
418-06710,-,0,Grey,SS,Y,N,SFMTA,ON,0,671,FOLSOM ST,5661000,Area 5,South Embarcadero,37.7839939,-122.3985117
684-01470,-,0,Yellow,SS,Y,N,SFMTA,ON,0,147,TOWNSEND ST,12657000,Area 5,South Embarcadero,37.7796409,-122.3916004
684-01590,-,0,Grey,SS,Y,N,SFMTA,ON,0,159,TOWNSEND ST,12657000,Area 5,South Embarcadero,37.7794103,-122.3918922
570-01500,-,0,Yellow,SS,N,N,SFMTA,ON,0,150,MINNA ST,9041000,Area 5,Downtown,37.7868264,-122.4002602
471-06360,-,0,Grey,SS,N,N,SFMTA,ON,0,636,HARRISON ST,6715000,Area 5,South Embarcadero,37.783609,-122.3962102
471-06560,-,0,Yellow,SS,N,N,SFMTA,ON,0,656,HARRISON ST,6716000,Area 5,South Embarcadero,37.7831613,-122.3967694
568-44100,-,0,Grey,SS,N,N,SFMTA,ON,0,4410,MISSION ST,9159000,Area 3,,37.7269304,-122.4332167
614-04320,-,0,Red,SS,N,N,SFMTA,ON,0,432,POST ST,10629000,Area 1,,37.7881951,-122.4096591
471-06660,-,0,Grey,SS,N,N,SFMTA,ON,0,666,HARRISON ST,6716000,Area 5,South Embarcadero,37.7829393,-122.3970515
568-44470,-,0,Yellow,SS,N,N,SFMTA,ON,0,4447,MISSION ST,9160000,Area 3,,37.726539,-122.4332767
568-45120,-,0,Grey,SS,N,N,SFMTA,ON,0,4512,MISSION ST,9162000,Area 3,,37.7255115,-122.4342896
569-00020,-,0,Grey,SS,Y,N,SFMTA,ON,0,2,MARKET ST,8737201,Area 5,Downtown,37.7945957,-122.3948552
330-04070,-,0,Grey,SS,Y,N,SFMTA,ON,0,407,BRANNAN ST,3077000,Area 5,South Embarcadero,37.7798131,-122.3944902
330-04090,-,0,Grey,SS,Y,N,SFMTA,ON,0,409,BRANNAN ST,3077000,Area 5,South Embarcadero,37.7797744,-122.3945391
209-05110,-,0,Grey,SS,N,N,SFMTA,ON,0,511,09TH ST,459000,Area 3,,37.7710597,-122.4080742
209-05150,-,0,Grey,SS,N,N,SFMTA,ON,0,515,09TH ST,459000,Area 3,,37.7709877,-122.4079838
209-05190,-,0,Grey,SS,N,N,SFMTA,ON,0,519,09TH ST,459000,Area 3,,37.7709143,-122.4078916
209-05300,-,0,Yellow,SS,N,N,SFMTA,ON,0,530,09TH ST,459000,Area 3,,37.7705715,-122.4077672
324-09170,-,0,Yellow,SS,N,N,SFMTA,ON,0,917,BATTERY ST,2764000,Area 3,,37.8001285,-122.4014434
324-09240,-,0,Grey,SS,N,N,SFMTA,ON,0,924,BATTERY ST,2764000,Area 3,,37.80013592,-122.4012844
443-02040,-,0,Grey,SS,Y,N,SFMTA,ON,0,204,GOUGH ST,6315000,Area 5,Civic Center,37.7751875,-122.4225515
443-02130,-,0,Grey,SS,Y,N,SFMTA,ON,0,213,GOUGH ST,6315000,Area 5,Civic Center,37.7754008,-122.4227654
590-00010,-,0,Grey,SS,Y,N,SFMTA,ON,0,1,OAK ST,9750000,Area 5,Civic Center,37.775344,-122.4195242
209-05510,-,0,Grey,SS,N,N,SFMTA,ON,0,551,09TH ST,459000,Area 3,,37.7702908,-122.4071084
210-03080,-,0,Grey,SS,N,N,SFMTA,ON,0,308,10TH ST,488000,Area 3,,37.7725024,-122.4125824
210-04020,-,0,Grey,SS,N,N,SFMTA,ON,0,402,10TH ST,490000,Area 3,,37.7714083,-122.4112108
590-01060,-,0,Grey,SS,Y,N,SFMTA,ON,0,106,OAK ST,9751000,Area 5,Civic Center,37.7752736,-122.4211427
605-00390,-,0,Grey,SS,N,N,SFMTA,ON,0,39,PAGE ST,10169000,Area 5,Civic Center,37.7740565,-122.4222069
415-32090,-,0,Green,SS,N,N,SFMTA,ON,0,3209,FILLMORE ST,5565000,Area 5,Marina,37.7992341,-122.4359913
447-21320,-,0,Grey,SS,N,N,SFMTA,ON,0,2132,GREENWICH ST,6518000,Area 5,Marina,37.7990752,-122.4353292
210-04280,-,0,Grey,SS,N,N,SFMTA,ON,0,428,10TH ST,490000,Area 3,,37.770935,-122.4106175
211-03150,-,0,Grey,SS,N,N,SFMTA,ON,0,315,11TH ST,515000,Area 3,,37.7715514,-122.4134888
327-03370,-,0,Grey,SS,N,N,SFMTA,ON,0,337,BROADWAY,3147000,Area 3,,37.7982026,-122.4033992
415-22130,-,0,Grey,SS,Y,N,SFMTA,ON,0,2213,FILLMORE ST,5554000,Area 5,Fillmore,37.7902329,-122.4341747
327-04400,-,0,Red,SS,N,N,SFMTA,ON,0,440,BROADWAY,3150000,Area 3,,37.798132,-122.4052006
225-33150,-,0,Grey,SS,N,N,SFMTA,ON,0,3315,25TH ST,1438000,Area 3,,37.7506822,-122.4168046
650-24230,-,0,Grey,SS,Y,N,SFMTA,ON,0,2423,SACRAMENTO ST,11255000,Area 5,Fillmore,37.7898769,-122.4332836
650-25010,-,0,Red,SS,Y,N,SFMTA,ON,0,2501,SACRAMENTO ST,11257000,Area 5,Fillmore,37.7897659,-122.4341632
650-25050,-,0,Red,SS,Y,N,SFMTA,ON,0,2505,SACRAMENTO ST,11257000,Area 5,Fillmore,37.7897495,-122.4342933
415-19040,-,0,Grey,SS,Y,N,SFMTA,ON,0,1904,FILLMORE ST,5550000,Area 5,Fillmore,37.7872506,-122.4334383
540-29010,-,0,Green,SS,N,N,SFMTA,ON,0,2901,LAGUNA ST,7978000,Area 3,,37.7978245,-122.4306487
359-17430,-,0,Grey,SS,N,N,SFMTA,ON,0,1743,CLAY ST,4106000,Area 3,,37.7921996,-122.4220739
356-34280,-,0,Yellow,SS,N,N,SFMTA,ON,0,3428,CESAR CHAVEZ ST,2489202,Area 3,,37.7482443,-122.4193733
415-21110,-,0,Grey,SS,Y,N,SFMTA,ON,0,2111,FILLMORE ST,5553000,Area 5,Fillmore,37.7892926,-122.4339854
444-00180,-,0,Grey,SS,N,N,SFMTA,ON,0,18,GRANT AVE,6381000,Area 5,Downtown,37.7873616,-122.4048942
685-11030,-,0,Grey,SS,N,N,SFMTA,ON,0,1103,TREAT AVE,12690000,Area 3,,37.7524191,-122.4129239
444-01040,-,0,Grey,SS,N,N,SFMTA,ON,0,104,GRANT AVE,6382000,Area 5,Downtown,37.7879577,-122.405011
502-01120,-,0,Grey,SS,N,N,SFMTA,ON,0,112,JONES ST,7564000,Area 2,,37.7824869,-122.4122284
700-03180,-,0,Grey,SS,N,N,SFMTA,ON,0,318,VALENCIA ST,13057001,Area 3,,37.7676326,-122.4222549
700-03250,-,0,Green,SS,N,N,SFMTA,ON,0,325,VALENCIA ST,13057001,Area 3,,37.7675109,-122.4220264
700-03420,-,0,Grey,SS,N,N,SFMTA,ON,0,342,VALENCIA ST,13057002,Area 3,,37.7670006,-122.4221944
568-09770,-,0,Grey,SS,N,N,SFMTA,ON,0,977,MISSION ST,9099000,Area 2,,37.7812937,-122.4081617
546-00600,-,0,Grey,SS,N,N,SFMTA,ON,0,60,LEAVENWORTH ST,8238000,Area 2,,37.7812775,-122.4136635
546-00610,-,0,Grey,SS,N,N,SFMTA,ON,0,61,LEAVENWORTH ST,8238000,Area 2,,37.78135164,-122.4138354
500-06040,-,0,Grey,SS,N,N,SFMTA,ON,0,604,JACKSON ST,7369000,Area 2,,37.796223,-122.4053675
500-06110,-,0,Yellow,SS,N,N,SFMTA,ON,0,611,JACKSON ST,7369000,Area 2,,37.7961197,-122.4055508
568-10860,-,0,Green,SS,N,N,SFMTA,ON,0,1086,MISSION ST,9100000,Area 2,,37.7794944,-122.4107041
546-02130,-,0,Yellow,SS,N,N,SFMTA,ON,0,213,LEAVENWORTH ST,8240000,Area 2,,37.7832421,-122.4142181
211-00580,-,0,Grey,SS,N,N,SFMTA,ON,0,58,11TH ST,508000,Area 2,,37.7745056,-122.4174853
500-05150,-,0,Grey,SS,N,N,SFMTA,ON,0,515,JACKSON ST,7367000,Area 5,Downtown,37.7963073,-122.4040479
585-02220,-,0,Grey,SS,Y,N,SFMTA,ON,0,222,NORTH POINT ST,9688000,Area 5,Fisherman's Wharf,37.8069187,-122.4114085
616-16300,-,0,Grey,SS,N,N,SFMTA,ON,0,1630,POWELL ST,10695000,Area 3,,37.8001378,-122.4107401
664-15200,-,0,Grey,SS,N,N,SFMTA,ON,0,1520,STOCKTON ST,12213000,Area 3,,37.800116,-122.4090545
446-00370,-,0,Grey,SS,Y,N,SFMTA,ON,0,37,GROVE ST,6552000,Area 5,Civic Center,37.7786185,-122.4162877
441-09170,-,0,Grey,SS,N,N,SFMTA,ON,0,917,GENEVA AVE,6138101,Area 3,,37.7162105,-122.4403742
416-00040,-,0,Grey,SS,N,N,SFMTA,ON,0,4,FELTON ST,5462000,Area 3,,37.7300208,-122.4048767
386-03200,-,0,Grey,SS,Y,N,SFMTA,ON,0,320,DRUMM ST,4973000,Area 5,Downtown,37.7970584,-122.3970098
350-34150,-,0,Grey,SS,N,N,SFMTA,ON,0,3415,CALIFORNIA ST,3568000,Area 3,,37.7866454,-122.4505931
350-34250,-,0,Grey,SS,N,N,SFMTA,ON,0,3425,CALIFORNIA ST,3568000,Area 3,,37.7866199,-122.4507933
321-35050,-,0,Grey,SS,N,N,SFMTA,ON,0,3505,BALBOA ST,2681000,Area 3,,37.7756827,-122.4965308
443-08090,443-08001,9,Grey,MS,Y,N,SFMTA,ON,0,809,GOUGH ST,6325000,Area 5,Civic Center,37.7808937,-122.4238735
443-10240,443-10004,24,Grey,MS,Y,N,SFMTA,ON,0,1024,GOUGH ST,6328001,Area 3,,37.7832711,-122.4241834
443-11260,443-11004,26,Grey,MS,Y,N,SFMTA,ON,0,1126,GOUGH ST,6330000,Area 3,,37.7842043,-122.4243721
203-51760,-,0,Grey,SS,N,N,SFMTA,ON,0,5176,03RD ST,217201,Area 3,,37.7308272,-122.3922263
444-10010,-,0,Grey,SS,N,N,SFMTA,ON,0,1001,GRANT AVE,6397000,Area 2,,37.7961653,-122.4067224
321-32010,-,0,Grey,SS,N,N,SFMTA,ON,0,3201,BALBOA ST,2678000,Area 3,,37.7758362,-122.4931716
581-23250,-,0,Grey,SS,N,N,SFMTA,ON,0,2325,NORIEGA ST,9664000,Area 3,,37.7536067,-122.4887176
338-05140,-,0,Grey,SS,N,N,SFMTA,ON,0,514,BOSWORTH ST,3026201,Area 3,,37.733508,-122.4333603
471-10630,-,0,Grey,SS,N,N,SFMTA,ON,0,1063,HARRISON ST,6727000,Area 3,,37.775926,-122.4056164
471-10490,-,0,Grey,SS,N,N,SFMTA,ON,0,1049,HARRISON ST,6726000,Area 3,,37.7762137,-122.4052505
600-03040,-,0,Grey,SS,N,N,SFMTA,ON,0,304,PACIFIC AVE,10119000,Area 2,,37.7976726,-122.4010788
700-04590,-,0,Grey,SS,Y,N,SFMTA,ON,0,459,VALENCIA ST,13059000,Area 5,Mission,37.7651269,-122.4217981
700-06510,-,0,Yellow,SS,Y,N,SFMTA,ON,0,651,VALENCIA ST,13063000,Area 5,Mission,37.76195905,-122.4214947
